Simulation,Sensitivity,Specificity,Disease probability,MVD given disease,SVD given disease,QALY_NT,Cost_NT,QALY_EST,Cost_EST,QALY_ANG,Cost_ANG
206,0.850931123,0.897196151,0.594940557,0.668859756,0.331140244,7.830829166,787.7976016,5.719779772,4803.300886,9.01192411,3014.998046
207,0.907243916,0.901697225,0.524797386,0.677008393,0.322991607,8.234755707,832.0648239,4.83625898,4620.682717,9.301991066,2733.868192
208,0.840854202,0.920020872,0.537809765,0.64217573,0.35782427,8.230758659,830.8525787,5.861508256,4577.841236,9.045055952,2804.454196
209,0.846967848,0.890503781,0.533552694,0.762830039,0.237169961,7.999795811,808.3291341,5.217702842,4491.570827,9.794216717,2721.00482
210,0.900862446,0.885971626,0.555199148,0.63390443,0.36609557,8.146514802,821.4466288,5.014505131,4753.32829,8.927630555,2878.280171
211,0.844966872,0.878831705,0.601240725,0.581797182,0.418202818,8.001229655,804.2164531,6.016814016,4858.033389,8.394043829,3093.955869
212,0.816657096,0.909901873,0.631974416,0.700059866,0.299940134,7.53015676,755.8002216,6.213088568,4864.779098,9.109070809,3140.71389
213,0.84410936,0.856695886,0.674520835,0.658131224,0.341868776,7.382044162,738.5107076,5.892920612,5096.202689,8.655668148,3336.416296
214,0.873219064,0.875846361,0.614009461,0.685964201,0.314035799,7.674621112,771.1847964,5.330972233,4907.485327,9.065926914,3079.368398
215,0.88259337,0.87650394,0.510066086,0.583102639,0.416897361,8.514155632,860.5613652,5.197283305,4546.907853,8.805767029,2725.385615
216,0.842998285,0.880164138,0.654930062,0.77525057,0.22474943,7.193674508,721.1540011,5.530279496,4950.758423,9.599121885,3179.632971
217,0.846794848,0.917879089,0.679418369,0.703139178,0.296860822,7.231231377,723.3209637,6.031589836,5126.414487,8.98650651,3324.184487
218,0.861546665,0.94008164,0.585811301,0.659299931,0.340700069,7.907890171,795.9756142,5.834297759,4817.812839,8.979552199,2984.772177
219,0.90652206,0.833945715,0.653047343,0.722616079,0.277383921,7.34249007,735.9571824,4.674785103,5099.12432,9.211821913,3207.940382
220,0.896925374,0.850387969,0.569132144,0.66168827,0.33831173,8.001942598,806.3048186,4.84277039,4769.3089,9.054242497,2917.404339
221,0.848102225,0.89757686,0.59527214,0.766917042,0.233082958,7.596665173,764.6698784,5.421914684,4740.731065,9.675610216,2955.974383
222,0.856452428,0.90347346,0.587724014,0.745735909,0.254264091,7.694421711,774.7907156,5.41157696,4743.851172,9.551366123,2939.829452
223,0.89234632,0.904822886,0.593408026,0.719628404,0.280371596,7.720195524,776.976791,5.091656421,4858.666822,9.360330333,2977.813699
224,0.885594427,0.919593333,0.67331554,0.654329187,0.345670813,7.399408297,740.2999217,5.657224954,5228.78817,8.630805447,3334.2941
225,0.863721257,0.920581801,0.511861536,0.723345063,0.276654937,8.218464344,831.2702352,5.274547018,4472.80789,9.615443326,2658.431374
226,0.880043561,0.880082627,0.640848428,0.75853954,0.24146046,7.326735626,735.1692598,5.112994522,4989.96067,9.508537406,3136.699433
227,0.896635104,0.927368303,0.598435501,0.74105613,0.25894387,7.638005024,768.5504047,5.115015493,4888.480022,9.491989798,2984.12901
228,0.855646095,0.868633239,0.551472534,0.609331796,0.390668204,8.222261093,829.1553536,5.552488928,4651.961085,8.787593693,2877.450688
229,0.842313552,0.890634187,0.603946456,0.674061861,0.325938139,7.764287151,780.665337,5.799979533,4814.690516,9.0167193,3047.278332
230,0.885247375,0.913028592,0.694614489,0.659871402,0.340128598,7.257509698,724.9589903,5.664941233,5310.253867,8.597838632,3414.657783
231,0.859788366,0.880236445,0.67490925,0.674171964,0.325828036,7.336668416,734.0086984,5.74871881,5137.920218,8.777589834,3326.763128
232,0.86253401,0.901256773,0.59533913,0.669250475,0.330749525,7.827512064,787.4452257,5.599424265,4831.612428,9.013202009,3016.329962
233,0.844701801,0.879289316,0.473509084,0.69726892,0.30273108,8.506045236,862.0586412,5.176568977,4273.808753,9.582979988,2522.055632
234,0.84478991,0.903234177,0.610661169,0.73349455,0.26650545,7.579493472,762.0082103,5.653375307,4818.180822,9.407382059,3036.218789
235,0.870062314,0.894050422,0.500630096,0.693843286,0.306156714,8.347046115,844.6643462,5.10441921,4438.304733,9.478900075,2630.022311
236,0.901518217,0.867374281,0.612208409,0.702031759,0.297968241,7.646425748,768.5157239,4.87088242,4947.099744,9.183810648,3062.128059
237,0.863848689,0.910681098,0.642506489,0.669398445,0.330601555,7.544004574,756.5047618,5.776657992,5034.228753,8.852193568,3202.284513
238,0.853750587,0.932881077,0.601178976,0.770316185,0.229683815,7.550785661,759.7713277,5.566405856,4793.940853,9.685156861,2976.56562
239,0.833683766,0.863287774,0.556548729,0.759779406,0.240220594,7.859952219,793.0843259,5.283107138,4543.199372,9.720362975,2811.243863
240,0.863192646,0.924066723,0.611744466,0.731434511,0.268565489,7.577726603,761.7657741,5.565216122,4875.406015,9.390098441,3041.7225
241,0.82189431,0.945891243,0.601994599,0.753329985,0.246670015,7.586234977,763.218141,6.058333234,4746.647227,9.566826045,2990.266794
242,0.840743496,0.830318125,0.659867848,0.676411911,0.323588089,7.421372058,743.3124491,5.683394578,5001.929716,8.845271482,3265.980735
243,0.871261966,0.903907014,0.546940825,0.710322793,0.289677207,8.028677587,810.3376964,5.238546236,4628.125915,9.435383697,2802.202839
244,0.776698347,0.888013996,0.628358596,0.655518368,0.344481632,7.663628885,769.1982648,6.719921124,4776.317833,8.801451773,3155.494634
245,0.85906455,0.969279682,0.679637125,0.75089462,0.24910538,7.100791109,710.435603,5.993036936,5153.316501,9.35550836,3291.492973
246,0.850680986,0.901561874,0.545982093,0.717285541,0.282714459,8.019468255,809.4891921,5.428219678,4579.106758,9.481528343,2794.53255
247,0.848833572,0.942354119,0.648381127,0.709760358,0.290239642,7.404644934,742.3837831,6.025910337,5015.384696,9.130083212,3198.407194
248,0.877356997,0.937425669,0.599441547,0.661399277,0.338600723,7.821606474,786.6046371,5.649538021,4905.174897,8.945500137,3037.376491
249,0.844142127,0.917851294,0.560641231,0.779743243,0.220256757,7.789393484,785.8645039,5.432047915,4599.449449,9.837998894,2815.435338
250,0.858943216,0.848221245,0.65788031,0.61346015,0.38653985,7.598089358,760.8755119,5.75645,5087.970149,8.38023722,3300.961602
251,0.839252561,0.954020975,0.599385124,0.673143219,0.326856781,7.793944671,783.8785661,6.189548178,4825.693644,9.025873,3029.877849
252,0.87147152,0.947471835,0.623918043,0.705539442,0.294460558,7.565905098,759.8341439,5.712729854,4972.480662,9.172868843,3105.658219
253,0.864388921,0.886213578,0.615347656,0.657384163,0.342615837,7.736451689,777.2020219,5.594709564,4917.04892,8.861275708,3102.801305
254,0.86499922,0.922399087,0.504415156,0.739083197,0.260916803,8.233188391,833.1911803,5.204055968,4437.853432,9.72686297,2621.27004
255,0.848413419,0.902322267,0.606896709,0.677690016,0.322309984,7.737763058,777.8625647,5.787864234,4844.172545,9.031821598,3056.625118
256,0.909132603,0.868310358,0.576820289,0.646734562,0.353265438,7.990333557,804.676062,4.833476034,4845.882147,8.928916648,2956.70589
257,0.845903632,0.881631649,0.634717612,0.731773885,0.268226115,7.433287745,746.0689518,5.602333045,4905.798145,9.32987527,3130.641445
258,0.898156019,0.935319604,0.627999097,0.702066109,0.297933891,7.549494959,757.9583278,5.314899917,5044.326499,9.135687195,3123.857495
259,0.788714323,0.907949049,0.630228368,0.707164376,0.292835624,7.523042204,755.2079085,6.48440889,4789.739073,9.165455504,3129.254279
260,0.893228499,0.891738226,0.61993953,0.65274528,0.34725472,7.720543808,775.3436629,5.266387536,5005.889969,8.812120182,3123.942825
261,0.822905738,0.885257504,0.596074887,0.661397837,0.338602163,7.841713643,788.80037,6.018071818,4746.050578,8.95736099,3024.070186
262,0.894839102,0.95335488,0.579583423,0.77990165,0.22009835,7.666999908,772.5964146,5.135670247,4797.997718,9.797787892,2887.895104
263,0.870126176,0.907174078,0.697502586,0.649671608,0.350328392,7.268579183,725.8697913,5.89753127,5288.614071,8.506574255,3433.431344
264,0.806355442,0.923201121,0.562328313,0.627078938,0.372921062,8.119989787,818.3811222,6.425407881,4618.469833,8.856545332,2910.628906
265,0.867573596,0.893356067,0.643736783,0.672480911,0.327519089,7.528726129,754.9197887,5.627068991,5036.185691,8.870568316,3205.086292
266,0.835953479,0.927220563,0.605240881,0.66922118,0.33077882,7.768145806,780.9647481,6.105353705,4829.567912,8.978972554,3055.40599
267,0.820016139,0.850537686,0.602170638,0.694753912,0.305246088,7.725419585,776.9415648,5.757625391,4724.871226,9.164642246,3027.403664
268,0.851100347,0.924567825,0.638473199,0.706020095,0.293979905,7.475213953,749.9701175,5.879695667,4973.009172,9.132361136,3162.208263
269,0.872321895,0.92143679,0.547388573,0.780573767,0.219426233,7.872960779,794.9437,5.121003318,4603.309393,9.872041584,2764.203524
270,0.817345761,0.8973116,0.561530456,0.720414953,0.279585047,7.916176459,798.3193332,5.800436306,4571.119864,9.456617495,2853.275201
271,0.860506165,0.938925635,0.638515313,0.640102216,0.359897784,7.642369455,766.4620761,6.065442914,5044.626544,8.652845332,3205.876351
272,0.808068967,0.852677016,0.583119153,0.70544274,0.29455726,7.816920005,787.1680418,5.784434429,4619.950046,9.295569485,2946.314558
273,0.85602862,0.932729839,0.507061493,0.706878257,0.293121743,8.281521637,837.794297,5.462022275,4454.522003,9.53388072,2648.396056
274,0.869548255,0.861649663,0.602166972,0.73647495,0.26352505,7.625513219,767.083214,5.107358183,4812.148011,9.450798213,3001.422261
275,0.819718912,0.87967179,0.600363823,0.790155514,0.209844486,7.508630269,755.6627412,5.549574932,4676.768784,9.822680733,2961.124422
276,0.842148462,0.904541319,0.563333798,0.667703251,0.332296749,8.023095866,808.7566093,5.762139569,4661.415007,9.11326144,2890.985024
277,0.857537331,0.900038433,0.576343473,0.70310666,0.29689334,7.863922824,792.232045,5.484478468,4722.877685,9.300726182,2921.232801
278,0.839475759,0.893635255,0.645638072,0.692530685,0.307469315,7.465799611,748.5908171,5.923395263,4966.633322,9.0115433,3199.199847
279,0.856365328,0.890926941,0.614903872,0.665343497,0.334656503,7.719627476,775.5697304,5.694634819,4895.346047,8.918604643,3095.986698
280,0.893469395,0.888034054,0.660992651,0.635580232,0.364419768,7.521940743,753.1656934,5.400355632,5190.215506,8.534095512,3298.30537
281,0.847652191,0.903059847,0.525683403,0.715518406,0.284481594,8.148887582,823.5358252,5.408422088,4493.365391,9.529599,2716.431832
282,0.898313827,0.844648815,0.640441382,0.718925243,0.281074757,7.430237157,745.4081882,4.818202952,5035.54624,9.220557691,3161.354356
283,0.848047101,0.932619369,0.580380097,0.6612478,0.3387522,7.935780185,799.0691002,5.933874484,4762.117587,9.011708287,2962.124312
284,0.853326409,0.931197896,0.546954423,0.734249082,0.265750918,7.976540845,805.1920815,5.52063731,4595.495488,9.584395996,2788.729667
285,0.810379389,0.87752512,0.616548113,0.751854183,0.248145817,7.497627306,753.5598113,5.83861562,4740.796748,9.520386214,3047.349201
286,0.840052835,0.865136801,0.577252819,0.735954827,0.264045173,7.782920305,784.1817094,5.379566358,4652.288887,9.513920386,2905.189201
287,0.908308482,0.912752862,0.545262049,0.705535143,0.294464857,8.049412512,812.4892922,4.863389099,4700.673984,9.410634345,2798.350358
288,0.837663071,0.925830832,0.696428148,0.667304818,0.332695182,7.226099316,721.7454822,6.386451643,5201.598544,8.650375012,3416.478635
289,0.880086504,0.851657883,0.610158511,0.703889066,0.296110934,7.654490269,769.4403519,5.052814033,4881.955428,9.202997208,3052.940318
290,0.899539292,0.937795839,0.605487106,0.687044888,0.312955112,7.723741738,776.567559,5.300043263,4962.954314,9.101044528,3045.222655
291,0.841307396,0.921557255,0.625851524,0.645755468,0.354244532,7.702844524,773.2255625,6.160710086,4935.960039,8.74086682,3151.885235
292,0.876066447,0.850848472,0.623649152,0.721184102,0.278815898,7.528749648,756.1846103,5.081994433,4917.748226,9.284808795,3094.523098
293,0.88740503,0.923910902,0.632922112,0.632001057,0.367998943,7.69568966,772.0751492,5.616214289,5079.073539,8.615523623,3188.944982
294,0.803112557,0.941823177,0.651292633,0.67167255,0.32832745,7.485368003,750.1664038,6.74843114,4945.311098,8.838884084,3235.409467
295,0.827713567,0.907058612,0.714217718,0.633127552,0.366872448,7.216545002,719.6846111,6.616137243,5261.712443,8.310823378,3511.915871
296,0.840132112,0.925666592,0.636108366,0.703388766,0.296611234,7.496412801,752.2106107,6.023536724,4940.893034,9.120433293,3154.700038
297,0.923622795,0.889172409,0.562172481,0.673968472,0.326031528,8.01605015,808.1343391,4.651882943,4807.977723,9.157388939,2882.76186
298,0.862615994,0.956360921,0.663196268,0.701142867,0.298857133,7.336059785,734.6847969,6.000512604,5121.197349,9.020913145,3262.132647
299,0.841556635,0.914418436,0.563158713,0.736345002,0.263654998,7.870387821,793.698657,5.592906109,4626.608315,9.554149725,2850.339262
300,0.781739601,0.896829689,0.475789742,0.697882335,0.302117665,8.490940184,860.4247631,5.874544746,4185.851571,9.579194447,2530.684037
301,0.809107126,0.94254163,0.578257105,0.651221935,0.348778065,7.971516293,802.7289046,6.483507345,4684.341782,8.953165228,2959.724856
302,0.849283018,0.860319728,0.611258041,0.689908791,0.310091209,7.681729271,772.0591426,5.521947862,4832.858094,9.102320915,3066.070718
303,0.882894454,0.936147238,0.650825222,0.751203609,0.248796391,7.282295656,730.156965,5.427548148,5073.545219,9.430018993,3180.067202
304,0.890415795,0.909552889,0.59042735,0.697582776,0.302417224,7.790458246,784.0975251,5.19618386,4857.906341,9.220610621,2979.665176
305,0.847090404,0.856792365,0.619177536,0.763682336,0.236317664,7.451849192,748.8772507,5.29410891,4812.678581,9.59723925,3049.92676
306,0.891994089,0.906874552,0.515365335,0.706044363,0.293955637,8.232143134,832.3998211,4.946513513,4540.177388,9.504008382,2681.272013
307,0.88877614,0.893018645,0.610295835,0.664619949,0.335380051,7.748972726,778.7550806,5.274010201,4948.641604,8.929615825,3078.247987
308,0.827748778,0.878302936,0.57049227,0.725198875,0.274801125,7.849702405,791.1965456,5.597811762,4613.927167,9.46212732,2885.330491
309,0.839089998,0.901300088,0.496814224,0.645534484,0.354465516,8.465788535,856.6214618,5.608251991,4395.661555,9.217585411,2639.874301
310,0.840382574,0.935588631,0.622410398,0.729018154,0.270981846,7.51704671,755.1076406,5.941729805,4876.237918,9.3438693,3084.663494
311,0.795398337,0.897920564,0.583440265,0.773122594,0.226877406,7.657883136,771.4543867,5.903681221,4581.389133,9.744346179,2906.755459
312,0.878116882,0.900079978,0.532567144,0.714465606,0.285534394,8.108530198,819.1207901,5.087157188,4577.654442,9.503184452,2743.835244
313,0.8569648,0.861606772,0.603178459,0.699779958,0.300220042,7.707209324,775.0812677,5.377572904,4811.387195,9.196000728,3028.219022
314,0.865913292,0.936039183,0.541130651,0.616324046,0.383675954,8.266825014,834.2028253,5.749229091,4662.786849,8.873287154,2832.105549
315,0.825652698,0.916033128,0.589982389,0.69582874,0.30417126,7.797295531,784.8001818,6.011646396,4724.633083,9.210209486,2978.992663
316,0.834577544,0.920387419,0.617075178,0.756551052,0.243448948,7.482762057,752.0598093,5.803705184,4816.893243,9.552081909,3046.38753
317,0.904448868,0.873454201,0.598751212,0.610246214,0.389753786,7.947553768,799.0762778,5.074525517,4955.346055,8.599090166,3066.304748
318,0.872379033,0.910221594,0.570147548,0.735785268,0.264214732,7.827840491,789.0609168,5.250984885,4714.806442,9.531838473,2877.752082
319,0.844364446,0.94524244,0.556572161,0.683403175,0.316596825,8.028885412,809.752878,5.899995178,4652.495221,9.236142084,2855.271065
320,0.912737488,0.917155936,0.670540368,0.699900188,0.300099812,7.294358441,730.1082087,5.109890359,5249.799603,8.988852084,3291.720801
321,0.873146517,0.873123142,0.599801828,0.537755049,0.462244951,8.114440153,815.4782965,5.736690822,4936.018012,8.099544581,3115.454055
322,0.882354037,0.88577829,0.571208882,0.703707819,0.296292181,7.894069604,795.5295826,5.097627406,4744.114675,9.320302398,2900.804032
323,0.893904548,0.891420282,0.586795663,0.7037871,0.2962129,7.798186232,785.0883592,5.027562454,4836.160094,9.273385263,2961.683271
324,0.808382009,0.88167204,0.566381319,0.710792915,0.289207085,7.907747968,797.1827497,5.857841159,4568.665148,9.380703202,2877.785846
325,0.834530536,0.927700984,0.585352429,0.758873786,0.241126214,7.67879031,773.3972903,5.738796912,4694.686278,9.645040381,2922.71352
326,0.845430627,0.903081999,0.604528619,0.634130661,0.365869339,7.856798375,789.7575901,5.972402457,4854.751161,8.739807701,3074.522313
327,0.827304265,0.879721592,0.695525275,0.639660945,0.360339055,7.307988851,729.8829401,6.381833934,5165.505244,8.434507359,3432.788356
328,0.840865176,0.907528074,0.536992385,0.715276401,0.284723599,8.079439342,815.9720316,5.544327133,4528.526903,9.495214979,2760.63389
329,0.841199968,0.856345313,0.562682995,0.700887447,0.299112553,7.952728398,801.8537765,5.391104025,4611.35681,9.328180444,2869.117398
330,0.831286515,0.833770305,0.623493589,0.703646736,0.296353264,7.57320811,760.5814688,5.585350043,4819.144317,9.160711149,3105.219606
331,0.828864725,0.873808168,0.551169001,0.696110179,0.303889821,8.033765102,810.5739838,5.594752357,4553.30624,9.333609451,2826.79821
332,0.860469496,0.845909537,0.569678135,0.676086396,0.323913604,7.966056369,802.7293145,5.224264705,4686.795296,9.145741087,2911.084429
333,0.886883613,0.873780562,0.582433687,0.735622284,0.264377716,7.751217139,780.7276819,4.91808212,4774.779514,9.497846388,2925.468261
334,0.841683267,0.934267386,0.615169753,0.654673834,0.345326166,7.744143044,777.9721722,6.16075867,4894.968773,8.842920889,3103.820705
335,0.921722225,0.84847567,0.587099274,0.665836759,0.334163241,7.884944885,793.6304658,4.537817935,4894.142026,9.018691206,2985.899168
336,0.891690185,0.891479225,0.634870675,0.706355952,0.293644048,7.496517422,752.298723,5.168355012,5031.424208,9.14566112,3147.914542
337,0.895354652,0.909899168,0.583337103,0.575008153,0.424991847,8.118223449,816.8864278,5.452751455,4910.673616,8.428296473,3025.809596
338,0.908155852,0.892604246,0.598855409,0.70911615,0.29088385,7.711445319,775.7709703,4.866733331,4914.614647,9.273034011,3005.524201
339,0.873364548,0.943028803,0.58574387,0.674723868,0.325276132,7.872356956,792.4734982,5.654329448,4834.844103,9.082691782,2975.16751
340,0.863136356,0.895401546,0.650990508,0.708397475,0.291602525,7.39209027,740.9809126,5.596160621,5033.661773,9.11221476,3209.507735
341,0.911947789,0.846436436,0.52864172,0.722466162,0.277533838,8.115976268,820.1022665,4.386172216,4590.761243,9.562824701,2724.163248
342,0.853141541,0.830389891,0.623558526,0.707857319,0.292142681,7.562366132,759.5075205,5.298504197,4863.400265,9.190417671,3102.759691
343,0.782598024,0.875740503,0.53232968,0.733454404,0.266545596,8.069791794,815.3130783,5.85077238,4372.312321,9.619008982,2732.46177
344,0.84435166,0.890949629,0.523690856,0.737166837,0.262833163,8.116120737,820.4276826,5.296961797,4461.150217,9.664522682,2696.949515
345,0.872521106,0.903296181,0.609587042,0.707939123,0.292060877,7.648179253,768.8535087,5.40553425,4889.576101,9.232855275,3048.154799
346,0.876233701,0.911139807,0.650145009,0.660902748,0.339097252,7.520118562,753.6676545,5.661425626,5100.27402,8.763046157,3238.122671
347,0.871473425,0.896440447,0.62765737,0.617609539,0.382390461,7.762441259,778.9929648,5.72134437,5014.621642,8.532966869,3177.311781
348,0.80759837,0.9104228,0.55095153,0.761803549,0.238196451,7.891129928,796.5126684,5.78408334,4495.51524,9.746528431,2788.536634
349,0.798747264,0.87569403,0.556967148,0.717774986,0.282225014,7.950345623,801.9778875,5.857839476,4505.804883,9.452892938,2837.036215
350,0.870723758,0.875014915,0.657155507,0.738548661,0.261451339,7.275312214,729.0699952,5.308192961,5045.342854,9.319453699,3213.096608
351,0.880837006,0.898793735,0.628202878,0.730869413,0.269130587,7.476273619,750.7201696,5.256371286,4967.861904,9.341152392,3105.952206
352,0.887993636,0.92837713,0.551747738,0.754503025,0.245496975,7.902079316,797.543093,5.076091014,4669.904667,9.698753221,2795.764499
353,0.82471245,0.90952877,0.601496682,0.659330368,0.340669632,7.814284248,785.7529284,6.161767249,4786.360188,8.924080005,3046.78595
354,0.859447842,0.842197472,0.668750578,0.766422031,0.233577969,7.128371645,713.8414167,5.21180426,5028.928411,9.501067195,3238.736586
355,0.862161616,0.894005567,0.64204881,0.732280122,0.267719878,7.386165063,740.9582065,5.494275487,4978.80313,9.313604223,3158.74982
356,0.927716816,0.94063287,0.580636676,0.7552397,0.2447603,7.717171453,777.4810562,4.731885947,4877.357341,9.632399084,2906.729926
357,0.860058978,0.896137194,0.582605785,0.724256193,0.275743807,7.77647797,783.2095592,5.384610479,4739.108335,9.421962867,2932.979713
358,0.890227939,0.916477326,0.584301601,0.691376802,0.308623198,7.842342655,789.6023869,5.238644078,4839.351786,9.198384108,2959.429377
359,0.869170486,0.908826044,0.673219122,0.661798591,0.338201409,7.37997992,738.3888241,5.809302129,5177.834658,8.688426928,3328.714811
360,0.810776713,0.853399411,0.562151618,0.685673047,0.314326953,7.990004343,805.5654968,5.753450282,4555.128612,9.232401013,2875.878874
361,0.884443426,0.912562302,0.645371884,0.763015236,0.236984764,7.286487183,730.9133179,5.229476317,5033.814692,9.530491838,3151.139324
362,0.836333263,0.939425499,0.654261187,0.678464218,0.321535782,7.449845746,746.4745585,6.30111133,5028.693223,8.879375028,3242.518766
363,0.88457105,0.912513838,0.577146541,0.696558637,0.303441363,7.874026072,793.1785429,5.25379593,4792.457807,9.255232404,2928.278548
364,0.813163849,0.914485133,0.608055852,0.592496601,0.407503399,7.936813973,797.4317006,6.612564902,4830.393476,8.437935,3114.729927
365,0.892708431,0.900941116,0.564783233,0.750964288,0.249035712,7.82736109,789.3507558,4.910240387,4719.816456,9.643850347,2848.100451
366,0.899841205,0.924067341,0.575857969,0.768703169,0.231296831,7.716652508,777.7301878,4.933708707,4782.949964,9.732446013,2880.29141
367,0.803236135,0.893875258,0.588831703,0.654531305,0.345468695,7.901047997,795.1106094,6.290941891,4684.616411,8.936848813,2999.61954
368,0.812792789,0.89164509,0.586428784,0.733660052,0.266339948,7.730758287,778.4577486,5.856533446,4648.150959,9.474031037,2942.142317
369,0.902066936,0.896066209,0.554339568,0.737919774,0.262080226,7.922207435,799.366404,4.785401315,4699.477559,9.587660111,2815.261235
370,0.89696485,0.906196752,0.648138384,0.749939514,0.250060486,7.302558521,732.3253351,5.081874801,5078.922776,9.427412686,3170.543329
371,0.879234647,0.941944209,0.664075637,0.65891105,0.34108895,7.442221264,745.1053534,5.832236488,5184.164574,8.698784375,3294.559647
372,0.851812366,0.855155448,0.688011134,0.741447909,0.258552091,7.073657429,707.2317964,5.516423466,5111.998117,9.260491124,3330.535593
373,0.843689729,0.871593746,0.597838891,0.661428765,0.338571235,7.831106495,787.6428086,5.703272086,4789.782876,8.951351788,3031.023548
374,0.877919535,0.92207186,0.650559086,0.758245012,0.241754988,7.265759259,728.5419095,5.389839338,5048.5015,9.482859764,3174.305226
375,0.847603169,0.912747639,0.637984526,0.719656945,0.280343055,7.443613462,746.8825505,5.80660601,4947.819009,9.232927556,3151.306873
376,0.880614999,0.950592596,0.645311077,0.713792823,0.286207177,7.413217641,743.4226742,5.640797012,5077.965856,9.168855251,3183.736234
377,0.907127671,0.918347185,0.562707965,0.744730508,0.255269492,7.854445245,792.1538016,4.849876575,4753.273322,9.609097734,2843.715422
378,0.826857075,0.875296496,0.708327666,0.645914901,0.354085099,7.215027238,719.9050287,6.384251576,5209.048209,8.436651925,3479.100577
379,0.890634172,0.856083409,0.563947841,0.777017362,0.222982638,7.774206363,784.1580467,4.620113037,4672.327062,9.813288079,2829.689611
380,0.89982843,0.899861292,0.629076052,0.744094079,0.255905921,7.437727525,746.8616314,4.98570128,5006.112321,9.433519313,3100.742042
381,0.855128837,0.883238398,0.632160629,0.726416171,0.273583829,7.462744116,749.1363592,5.512726523,4920.562906,9.298265217,3124.221326
382,0.834795135,0.935908279,0.549386439,0.744726748,0.255273252,7.938417464,801.2772831,5.718819354,4566.044511,9.643401332,2792.209757
383,0.810211557,0.863775405,0.628182321,0.727785207,0.272214793,7.484108385,751.4945823,5.902632373,4792.491084,9.319141658,3107.874957
384,0.953192416,0.875787116,0.623702283,0.69309419,0.30690581,7.598105839,763.0252157,4.230743262,5120.826506,9.085112577,3112.83814
385,0.832555232,0.887205445,0.615364814,0.633846673,0.366153327,7.793961276,782.8758865,6.086645857,4862.092219,8.696244004,3117.839933
386,0.824029362,0.868705441,0.598113435,0.714402551,0.285597449,7.703440224,775.0276747,5.722322762,4715.94204,9.311259722,2999.359946
387,0.85352397,0.929975364,0.675168464,0.742125354,0.257874646,7.152616272,715.8304711,5.858218991,5105.966988,9.299274036,3280.362963
388,0.84021042,0.859643067,0.693955809,0.71183031,0.28816969,7.118018785,711.2356748,5.815378126,5130.203028,9.010854017,3374.784693
389,0.868192063,0.906949789,0.623996227,0.694426903,0.305573097,7.593005736,762.5034724,5.56344336,4949.796537,9.093654047,3113.130819
390,0.848554355,0.901299104,0.584138449,0.672725215,0.327274785,7.886672479,793.9870286,5.722467922,4754.309149,9.07481136,2970.050679
391,0.858294816,0.910711771,0.654058386,0.687784892,0.312215108,7.426822166,744.2153788,5.821416986,5056.949424,8.949485461,3235.419677
392,0.865906472,0.887682701,0.542688589,0.732924709,0.267075291,8.006108817,808.3779022,5.127054728,4578.957591,9.587711478,2772.932436
393,0.838654499,0.955959255,0.498723794,0.707325613,0.292674387,8.331930413,843.2925663,5.758363997,4402.595902,9.561501172,2615.601464
394,0.875868614,0.916301238,0.596203707,0.751612477,0.248387523,7.627005341,767.6052431,5.266371486,4822.71665,9.569518017,2968.986113
395,0.802338935,0.819531504,0.625820119,0.738084174,0.261915826,7.47320118,750.5667425,5.69755768,4734.734664,9.399094735,3092.03828
396,0.871588031,0.882652809,0.659525936,0.715817796,0.284182204,7.320060171,733.3366628,5.419039017,5076.330976,9.142428477,3237.772274
397,0.827244791,0.927624733,0.684194007,0.691679446,0.308320554,7.233108031,723.2060013,6.39767989,5111.277118,8.882635084,3350.958923
398,0.804832118,0.924983369,0.620671676,0.729821742,0.270178258,7.525913133,756.0918415,6.276500712,4784.490709,9.354341619,3077.396951
399,0.813567172,0.935421113,0.659956996,0.722263325,0.277736675,7.300473124,731.3767561,6.406711879,4967.238819,9.189625062,3235.055176
400,0.867027015,0.909983344,0.574524756,0.648059271,0.351940729,8.000880018,805.8610413,5.594330838,4772.086269,8.946062439,2946.811033
401,0.855955869,0.904843959,0.532503189,0.675452475,0.324547525,8.191558199,827.317864,5.476946611,4558.811891,9.266754115,2765.0585
402,0.875230492,0.857715804,0.536611711,0.693160878,0.306839122,8.128997759,820.8862926,4.960701994,4576.627344,9.361156624,2771.416556
403,0.781327537,0.891520149,0.550287889,0.761415819,0.238584181,7.896206513,797.0553263,5.918915988,4431.360721,9.745679313,2786.202903
404,0.889334973,0.880198673,0.615345314,0.697285601,0.302714399,7.638803585,767.5664291,5.11708198,4943.786544,9.140937868,3077.414012
405,0.866004355,0.929147964,0.563682993,0.721544541,0.278455459,7.900284822,796.6158887,5.456748598,4694.216655,9.457726838,2860.993982
406,0.816647932,0.862096635,0.554903681,0.734069014,0.265930986,7.927166468,799.8202982,5.532704867,4516.649733,9.56182516,2819.65494
407,0.832802091,0.921515729,0.593989434,0.716769177,0.283230823,7.723344348,777.2509701,5.900063067,4746.368232,9.339322173,2981.832209
408,0.902425778,0.889769994,0.584023538,0.631709866,0.368290134,7.982642388,803.4643893,5.094392264,4883.797521,8.802373019,2994.356486
409,0.828941275,0.918624421,0.596838206,0.679669707,0.320330293,7.793778694,784.0222608,6.072193063,4769.80797,9.078878509,3015.815598
410,0.805620196,0.912905143,0.605724946,0.74151196,0.25848804,7.591068814,763.4606843,6.095496963,4714.812407,9.476045956,3012.056016
